synonym_concept_id,synonym_name,synonym_concept_code,synonym_vocabulary_id,language_concept_id
,Fenindione,83-12-5,Toxin,4180186
,Phenindion,83-12-5,Toxin,4180186
,Ph\u00e9nindione,83-12-5,Toxin,4180186
,Phenindionum,83-12-5,Toxin,4180186
,PID,83-12-5,Toxin,4180186
,Soluthrombine,83-12-5,Toxin,4180186
,'3a,12c-Dihydro-8-hydroxy-6-methoxy-7H-furo3',2':4,5furo2,3-cxanthen-7-one, 9CI',10048-13-2,Toxin,4180186
,Sterigmatocystine,10048-13-2,Toxin,4180186
,'3,8,13,17-Tetramethyl-5,10,15,20,22,24-hexahydroporphyrin-2,7,12,18-tetrapropanoate',2624-63-7,Toxin,4180186
,'3,8,13,17-Tetramethyl-5,10,15,20,22,24-hexahydroporphyrin-2,7,12,18-tetrapropanoic acid',2624-63-7,Toxin,4180186
,'5,10,15,20,22,24-Hexahydro-3,8,13,17-tetramethyl-2,7,12,18-Porphinetetrapropionate',2624-63-7,Toxin,4180186
,'5,10,15,20,22,24-Hexahydro-3,8,13,17-tetramethyl-2,7,12,18-Porphinetetrapropionic acid',2624-63-7,Toxin,4180186
,'5,10,15,20,22,24-Hexahydro-3,8,13,17-tetramethyl-21H,23H-Porphine-2,7,12,18-tetrapropanoate',2624-63-7,Toxin,4180186
,'5,10,15,20,22,24-Hexahydro-3,8,13,17-tetramethyl-21H,23H-Porphine-2,7,12,18-tetrapropanoic acid',2624-63-7,Toxin,4180186
,Coproporphyrinogen,2624-63-7,Toxin,4180186
,Coproporphyrinogen-III,2624-63-7,Toxin,4180186
,'1,1'-Ethylene 2,2'-dipyridylium dibromide',85-00-7,Toxin,4180186
,'6,7-Dihydrodipyrido1,2-a:2',1'-cpyrazinediium dibromide, 1,1'-Ethylene-2,2'-bipyridyldiylium dibromide',85-00-7,Toxin,4180186
,'4-(3-Methyl-2-butenyl)oxy-7H-furo3,2-gchromen-7-one',482-45-1,Toxin,4180186
,'7,4-(3-Methyl-2-butenyl)oxy-7H-furo3,2-g-1-benzopyran-7-one',482-45-1,Toxin,4180186
,Iso-imperatorin,482-45-1,Toxin,4180186
,(-)-Galanthamine,357-70-0,Toxin,4180186
,Galanthamine,357-70-0,Toxin,4180186
,Galanthamine hydrobromide,357-70-0,Toxin,4180186
,Lycoremine,357-70-0,Toxin,4180186
,Nivalin,357-70-0,Toxin,4180186
,Razadyne,357-70-0,Toxin,4180186
,Reminyl,357-70-0,Toxin,4180186
,Trisodium phosphide,12058-85-4,Toxin,4180186
,'3,7,11,15-Tetramethyl-hexadecanoate',14721-66-5,Toxin,4180186
,'3,7,11,15-Tetramethyl-hexadecanoic acid',14721-66-5,Toxin,4180186
,'3,7,11,15-Tetramethyl-hexadecansaeure',14721-66-5,Toxin,4180186
,'3,7,11,15-Tetramethylhexadecanoate',14721-66-5,Toxin,4180186
,'3,7,11,15-Tetramethylhexadecanoic acid',14721-66-5,Toxin,4180186
,'3,7,11,15-Tetramethylhexadecoanoate',14721-66-5,Toxin,4180186
,'3,7,11,15-Tetramethylhexadecoanoic acid',14721-66-5,Toxin,4180186
,Phytanate,14721-66-5,Toxin,4180186
,Phytanoate,14721-66-5,Toxin,4180186
,Phytanoic acid,14721-66-5,Toxin,4180186
,(129)53I,15046-84-1,Toxin,4180186
,(129)I,15046-84-1,Toxin,4180186
,129I,15046-84-1,Toxin,4180186
,Iodine 129,15046-84-1,Toxin,4180186
,'Iodine, isotope of mass 129',15046-84-1,Toxin,4180186
,Nickel (II) sulfamate,13770-89-3,Toxin,4180186
,Nickel bis(sulphamidate),13770-89-3,Toxin,4180186
,Nickel sulfamic acid,13770-89-3,Toxin,4180186
,Nickel sulfaminate,13770-89-3,Toxin,4180186
,Nickel sulphamate,13770-89-3,Toxin,4180186
,Nickel sulphamic acid,13770-89-3,Toxin,4180186
,Nickel(2+) disulfamate,13770-89-3,Toxin,4180186
,Nickel(2+) sulfamate,13770-89-3,Toxin,4180186
,Nickel(II) sulfamate,13770-89-3,Toxin,4180186
,26Fe,7439-89-6,Toxin,4180186
,Ed-In-Sol,7439-89-6,Toxin,4180186
,Eisen,7439-89-6,Toxin,4180186
,Fe,7439-89-6,Toxin,4180186
,Fe-40,7439-89-6,Toxin,4180186
,Feosol,7439-89-6,Toxin,4180186
,Feostat,7439-89-6,Toxin,4180186
,fer,7439-89-6,Toxin,4180186
,Fer-In-Sol,7439-89-6,Toxin,4180186
,Feraheme,7439-89-6,Toxin,4180186
,Feratab,7439-89-6,Toxin,4180186
,Ferate,7439-89-6,Toxin,4180186
,Fergon,7439-89-6,Toxin,4180186
,Ferralet,7439-89-6,Toxin,4180186
,Ferretts,7439-89-6,Toxin,4180186
,Ferro sanol,7439-89-6,Toxin,4180186
,Ferro-Caps,7439-89-6,Toxin,4180186
,Ferro-Time,7439-89-6,Toxin,4180186
,Ferrousal,7439-89-6,Toxin,4180186
,Ferrum,7439-89-6,Toxin,4180186
,Hierro,7439-89-6,Toxin,4180186
,Siderol,7439-89-6,Toxin,4180186
,Simron,7439-89-6,Toxin,4180186
,Slow Fe,7439-89-6,Toxin,4180186
,Vitedyn-Slo,7439-89-6,Toxin,4180186
,Yieronia,7439-89-6,Toxin,4180186
,Cholera enterotoxin,9012-63-9,Toxin,4180186
,Cholera enterotoxin subunit A,9012-63-9,Toxin,4180186
,Cholera enterotoxin subunit B,9012-63-9,Toxin,4180186
,'((1,2-Ethanediylbis(carbamodithioato))(2-)) manganese zinc salt',8018-01-07,Toxin,4180186
,Acarie M,8018-01-07,Toxin,4180186
,Agrox 16D,8018-01-07,Toxin,4180186
,Blecar MN,8018-01-07,Toxin,4180186
,Carmazine,8018-01-07,Toxin,4180186
,Crittox MZ,8018-01-07,Toxin,4180186
,Dithane,8018-01-07,Toxin,4180186
,Dithane 945,8018-01-07,Toxin,4180186
,Fore,8018-01-07,Toxin,4180186
,Karamate,8018-01-07,Toxin,4180186
,Kascade,8018-01-07,Toxin,4180186
,Mancofol,8018-01-07,Toxin,4180186
,Mancomix,8018-01-07,Toxin,4180186
,Mancozin,8018-01-07,Toxin,4180186
,Maneb-zinc,8018-01-07,Toxin,4180186
,Manoseb,8018-01-07,Toxin,4180186
,Manzin 80,8018-01-07,Toxin,4180186
,Marzidan,8018-01-07,Toxin,4180186
,Marzin,8018-01-07,Toxin,4180186
,Policar,8018-01-07,Toxin,4180186
,Tritogol MZ,8018-01-07,Toxin,4180186
,Zimanat,8018-01-07,Toxin,4180186
,Zimaneb,8018-01-07,Toxin,4180186
,Bis(d-gluconato)copper,527-09-3,Toxin,4180186
,'Bis(D-gluconato-O1,O2)copper',527-09-3,Toxin,4180186
,Chelates of copper gluconate,527-09-3,Toxin,4180186
,Copper D-gluconate (1:2),527-09-3,Toxin,4180186
,Copper di-d-gluconate,527-09-3,Toxin,4180186
,Copper gluconic acid,527-09-3,Toxin,4180186
,'Copper(2+) D-gluconate, (1:2)',527-09-3,Toxin,4180186
,Copper(II) gluconate,527-09-3,Toxin,4180186
,Copper(II)gluconate,527-09-3,Toxin,4180186
,Cupric gluconate,527-09-3,Toxin,4180186
,Cupric gluconate monohydrate,527-09-3,Toxin,4180186
,'Gluconic acid, copper(2+) salt',527-09-3,Toxin,4180186
,BaCl2,10361-37-2,Toxin,4180186
,Dichlorobarium,10361-37-2,Toxin,4180186
,'2,2',3,4',5,6,6'-Heptachloro-1,1'-biphenyl',74487-85-7,Toxin,4180186
,'2,2',3,4',5,6,6'-PCB',74487-85-7,Toxin,4180186
,PCB 188,74487-85-7,Toxin,4180186
,Bis(N-butyl) sebacate,109-43-3,Toxin,4180186
,Bis(N-butyl)sebacate,109-43-3,Toxin,4180186
,Butyl sebacate,109-43-3,Toxin,4180186
,DBS,109-43-3,Toxin,4180186
,'Decanedioic acid, 1,10-dibutyl ester',109-43-3,Toxin,4180186
,'Decanedioic acid, dibutyl ester',109-43-3,Toxin,4180186
,Di(N-butyl) sebacate,109-43-3,Toxin,4180186
,Di-N-butyl sebacate,109-43-3,Toxin,4180186
,Di-N-butyl-sebacate,109-43-3,Toxin,4180186
,Di-N-butylsebacate,109-43-3,Toxin,4180186
,'Dibutyl 1,8-octanedicarboxylate',109-43-3,Toxin,4180186
,Dibutyl decanedioic acid,109-43-3,Toxin,4180186
,Dibutyl sebacate,109-43-3,Toxin,4180186
,Dibutyl sebacate (NF),109-43-3,Toxin,4180186
,Dibutyl sebacinate,109-43-3,Toxin,4180186
,Dibutylester kyseliny sebakove,109-43-3,Toxin,4180186
,FEMA 2373,109-43-3,Toxin,4180186
,Kodaflex DBS,109-43-3,Toxin,4180186
,Monoplex DBS,109-43-3,Toxin,4180186
,N-Butyl sebacate,109-43-3,Toxin,4180186
,Plasthall DBS,109-43-3,Toxin,4180186
,Polycizer DBS,109-43-3,Toxin,4180186
,Reomol DBS,109-43-3,Toxin,4180186
,Sebacic acid dibutyl ester,109-43-3,Toxin,4180186
,'Sebacic acid, dibutyl ester',109-43-3,Toxin,4180186
,Staflex DBS,109-43-3,Toxin,4180186
,Uniflex DBS,109-43-3,Toxin,4180186
,'2,4'-DiCB',34883-43-7,Toxin,4180186
,'2,4'-Dichloro-1,1'-biphenyl',34883-43-7,Toxin,4180186
,'2,4'-Dichloro-1,1'-diphenyl',34883-43-7,Toxin,4180186
,'2,4'-PCB',34883-43-7,Toxin,4180186
,PCB 8,34883-43-7,Toxin,4180186
,Butyl tin trichloride,1118-46-3,Toxin,4180186
,Butyl(trichloro)stannane,1118-46-3,Toxin,4180186
,Butylstannium trichloride,1118-46-3,Toxin,4180186
,Butyltin trichloride,1118-46-3,Toxin,4180186
,Butyltrichlorostannane,1118-46-3,Toxin,4180186
,Butyltrichlorotin,1118-46-3,Toxin,4180186
,Mono-n-butyltin trichloride,1118-46-3,Toxin,4180186
,Monotributyltin trichloride,1118-46-3,Toxin,4180186
,'Stannane, butyltrichloro',1118-46-3,Toxin,4180186
,'Tin, n-butyl-, trichloride',1118-46-3,Toxin,4180186
,Trichlorobutylstannane,1118-46-3,Toxin,4180186
,Trichlorobutyltin,1118-46-3,Toxin,4180186
,HgSe,20601-83-6,Toxin,4180186
,Mercuric selenide,20601-83-6,Toxin,4180186
,Mercury monoselenide,20601-83-6,Toxin,4180186
,Mercury(2+) selenide,20601-83-6,Toxin,4180186
,Mercury(II) selenide,20601-83-6,Toxin,4180186
,Selenoxomercury,20601-83-6,Toxin,4180186
,'Chrysanthemummonocarboxylic acid, cinerolone ester',25402-06-6,Toxin,4180186
,Cinerin,25402-06-6,Toxin,4180186
,'Cinerolone, chrysanthemummonocarboxylic acid ester',25402-06-6,Toxin,4180186
,Pyrethrin (cinerin I),25402-06-6,Toxin,4180186
,Hydrogen tetranitropalladate (II),10102-05-3,Toxin,4180186
,Palladium dinitrate,10102-05-3,Toxin,4180186
,Palladium nitrate,10102-05-3,Toxin,4180186
,Palladium(II) nitrate dihydrate,10102-05-3,Toxin,4180186
,Palladium(II) nitric acid,10102-05-3,Toxin,4180186
,Acetic acid palladium salt,3375-31-3,Toxin,4180186
,'Acetic acid, palladium salt',3375-31-3,Toxin,4180186
,'Acetic acid, palladium(2+) salt',3375-31-3,Toxin,4180186
,Bis(acetato)palladium,3375-31-3,Toxin,4180186
,Bisacetylpalladium,3375-31-3,Toxin,4180186
,Diacetatopalladium,3375-31-3,Toxin,4180186
,Diacetoxypalladium,3375-31-3,Toxin,4180186
,Palladium acetate,3375-31-3,Toxin,4180186
,Palladium diacetate,3375-31-3,Toxin,4180186
,Palladium(2+) acetate,3375-31-3,Toxin,4180186
,Palladium(II) acetic acid,3375-31-3,Toxin,4180186
,Palladous acetate,3375-31-3,Toxin,4180186
,(\u00b1)-Cyano-(3-phenoxyphenyl)methyl (+)-4-(difluoromethoxy)-\u03b1-(1-methylethyl)benzeneacetate,70124-77-5,Toxin,4180186
,Cyano(3-phenoxyphenyl)methyl 2-4-(difluoromethoxy)phenyl-3-methylbutanoate,70124-77-5,Toxin,4180186
,'Methanesulfonic acid, trifluoro-, zinc salt',54010-75-2,Toxin,4180186
,Trifluoromethanesulfonic acid zinc salt,54010-75-2,Toxin,4180186
,Zinc triflate,54010-75-2,Toxin,4180186
,Zinc trifluoromethanesulfonic acid,54010-75-2,Toxin,4180186
,Zinc trifluoromethanesulphonate,54010-75-2,Toxin,4180186
,'4-Amino-3,5,6-trichloropyridine-2-carboxylic acid, 4-amino-3,5,6-trichloro-2-pyridinecarboxylic acid',1918-02-1,Toxin,4180186
,3-Carbamoylpyridine,98-92-0,Toxin,4180186
,3-Pyridinecarboxamide,98-92-0,Toxin,4180186
,3-Pyridinecarboxylic acid amide,98-92-0,Toxin,4180186
,Acid amide,98-92-0,Toxin,4180186
,Amid kyseliny nikotinove,98-92-0,Toxin,4180186
,Amide PP,98-92-0,Toxin,4180186
,Aminicotin,98-92-0,Toxin,4180186
,Amixicotyn,98-92-0,Toxin,4180186
,Amnicotin,98-92-0,Toxin,4180186
,Austrovit PP,98-92-0,Toxin,4180186
,b-Pyridinecarboxamide,98-92-0,Toxin,4180186
,Benicot,98-92-0,Toxin,4180186
,beta-Pyridinecarboxamide,98-92-0,Toxin,4180186
,Delonin Amide,98-92-0,Toxin,4180186
,Dipegyl,98-92-0,Toxin,4180186
,Dipigyl,98-92-0,Toxin,4180186
,Endobion,98-92-0,Toxin,4180186
,Factor pp,98-92-0,Toxin,4180186
,Hansamid,98-92-0,Toxin,4180186
,Inovitan PP,98-92-0,Toxin,4180186
,m-(Aminocarbonyl)pyridine,98-92-0,Toxin,4180186
,Mediatric,98-92-0,Toxin,4180186
,NAM,98-92-0,Toxin,4180186
,Nandervit-N,98-92-0,Toxin,4180186
,Niacevit,98-92-0,Toxin,4180186
,Niamide,98-92-0,Toxin,4180186
,Niavit PP,98-92-0,Toxin,4180186
,Nicamide,98-92-0,Toxin,4180186
,Nicamina,98-92-0,Toxin,4180186
,Nicamindon,98-92-0,Toxin,4180186
,Nicasir,98-92-0,Toxin,4180186
,Nicobion,98-92-0,Toxin,4180186
,Nicofort,98-92-0,Toxin,4180186
,Nicogen,98-92-0,Toxin,4180186
,Nicomidol,98-92-0,Toxin,4180186
,Nicosan 2,98-92-0,Toxin,4180186
,Nicosylamide,98-92-0,Toxin,4180186
,Nicota,98-92-0,Toxin,4180186
,Nicotamide,98-92-0,Toxin,4180186
,Nicotilamide,98-92-0,Toxin,4180186
,Nicotililamido,98-92-0,Toxin,4180186
,Nicotinamida,98-92-0,Toxin,4180186
,Nicotinamide,98-92-0,Toxin,4180186
,Nicotinamidum,98-92-0,Toxin,4180186
,Nicotine acid amide,98-92-0,Toxin,4180186
,Nicotine amide,98-92-0,Toxin,4180186
,Nicotinic acid amide,98-92-0,Toxin,4180186
,Nicotinic amide,98-92-0,Toxin,4180186
,Nicotinsaureamid,98-92-0,Toxin,4180186
,Nicotol,98-92-0,Toxin,4180186
,Nicotylamide,98-92-0,Toxin,4180186
,Nicotylamidum,98-92-0,Toxin,4180186
,Nicovel,98-92-0,Toxin,4180186
,Nicovit,98-92-0,Toxin,4180186
,Nicovitina,98-92-0,Toxin,4180186
,Nicovitol,98-92-0,Toxin,4180186
,Nicozymin,98-92-0,Toxin,4180186
,Nictoamide,98-92-0,Toxin,4180186
,Niko-tamin,98-92-0,Toxin,4180186
,Nikotinamid,98-92-0,Toxin,4180186
,Nikotinsaeureamid,98-92-0,Toxin,4180186
,Niocinamide,98-92-0,Toxin,4180186
,Niozymin,98-92-0,Toxin,4180186
,Papulex,98-92-0,Toxin,4180186
,Pelmin,98-92-0,Toxin,4180186
,Pelmine,98-92-0,Toxin,4180186
,Pelonin amide,98-92-0,Toxin,4180186
,PP-Faktor,98-92-0,Toxin,4180186
,Propamine A,98-92-0,Toxin,4180186
,Pyridine-3-carboxylic acid amide,98-92-0,Toxin,4180186
,Savacotyl,98-92-0,Toxin,4180186
,Vi-Nicotyl,98-92-0,Toxin,4180186
,Vi-noctyl,98-92-0,Toxin,4180186
,Vitamin B3,98-92-0,Toxin,4180186
,Vitamin PP,98-92-0,Toxin,4180186
,Witamina PP,98-92-0,Toxin,4180186
,'2,2',3,4,4',5,6,6'-octabromo-1,1'-biphenyl',119264-61-8,Toxin,4180186
,'2,6-Di-t-butyl-4-methylphenyl-N-methylcarbamate',1918-11-2,Toxin,4180186
,'2,6-Di-t-butyl-p-tolyl methylcarbamate',1918-11-2,Toxin,4180186
,'2,6-Di-tert-butyl-p-tolyl methylcarbamate',1918-11-2,Toxin,4180186
,AZAC,1918-11-2,Toxin,4180186
,AZAK,1918-11-2,Toxin,4180186
,AZAR,1918-11-2,Toxin,4180186
,'Carbamic acid, methyl-, 2,6-di-tert-butyl-P-tolyl ester',1918-11-2,Toxin,4180186
,Caswell No. 294,1918-11-2,Toxin,4180186
,Hercules 9573,1918-11-2,Toxin,4180186
,Mbpmc,1918-11-2,Toxin,4180186
,Terbutol,1918-11-2,Toxin,4180186
,'1,3,4,6,7-PENTACHLORODIBENZOFURAN',83704-36-3,Toxin,4180186
,'Dibenzofuran, 1,3,4,6,7-pentachloro',83704-36-3,Toxin,4180186
,Cassiterite,18282-10-5,Toxin,4180186
,Flowers OF tin,18282-10-5,Toxin,4180186
,Stannic anhydride,18282-10-5,Toxin,4180186
,Stannic dioxide,18282-10-5,Toxin,4180186
,Stannic oxide,18282-10-5,Toxin,4180186
,Stannoxyl,18282-10-5,Toxin,4180186
,Tin dioxide,18282-10-5,Toxin,4180186
,Tin oxide,18282-10-5,Toxin,4180186
,Tin peroxide,18282-10-5,Toxin,4180186
,White tin oxide,18282-10-5,Toxin,4180186
,'2,2',3,4,4',5,6'-Heptachloro-1,1'-biphenyl',60145-23-5,Toxin,4180186
,'2,2',3,4,4',5,6'-PCB',60145-23-5,Toxin,4180186
,PCB 182,60145-23-5,Toxin,4180186
,CELLOIDIN,9004-70-0,Toxin,4180186
,Cellulose nitric acid,9004-70-0,Toxin,4180186
,'2-Thio-3,5-dimethyltetrahydro-1,3,5-thiadiazine',533-74-4,Toxin,4180186
,'3,5-Dimethyl-1,3,5-(2H)-tetrahydrothiadiazine-2-thione',533-74-4,Toxin,4180186
,'3,5-Dimethyl-2-thionotetrahydro-1,3,5-thiadiazine',533-74-4,Toxin,4180186
,'3,5-Dimethyltetrahydro-1,3,5-2H-thiadiazine-2-thione',533-74-4,Toxin,4180186
,'3,5-Dimethyltetrahydro-1,3,5-thiadiazine-2-thione',533-74-4,Toxin,4180186
,'3,5-Dimethyltetrahydro-2H-1,3,5-thiadiazine-2-thione',533-74-4,Toxin,4180186
,Basamid,533-74-4,Toxin,4180186
,Crag 974,533-74-4,Toxin,4180186
,Dazoberg,533-74-4,Toxin,4180186
,Dimethylformocarbothialdine,533-74-4,Toxin,4180186
,DMTT,533-74-4,Toxin,4180186
,Mylone,533-74-4,Toxin,4180186
,NSC 4737,533-74-4,Toxin,4180186
,'Tetrahydro-2H-3,5-dimethyl-1,3,5-thiadiazine-2-thione',533-74-4,Toxin,4180186
,'Tetrahydro-3,5-dimethyl-2H-1,3,5-thiadiazine-2-thione',533-74-4,Toxin,4180186
,Tiazon,533-74-4,Toxin,4180186
,UCC 974,533-74-4,Toxin,4180186
,Tetraethyl tin,597-64-8,Toxin,4180186
,Tetraethylstannane,597-64-8,Toxin,4180186
,'1,2,4,5-tetrabromo-3-(2,3,5-tribromophenyl)benzene',119264-54-9,Toxin,4180186
,(\u00b1)-naled,300-76-5,Toxin,4180186
,'1,2-Dibromo-2,2-Dichloroethyl dimethyl phosphate',300-76-5,Toxin,4180186
,'1,2-Dibromo-2,2-dichloroethyl dimethyl phosphatic acid',300-76-5,Toxin,4180186
,Alvora,300-76-5,Toxin,4180186
,Arthodibrom,300-76-5,Toxin,4180186
,Bromchlophos,300-76-5,Toxin,4180186
,Bromex,300-76-5,Toxin,4180186
,Bromex 50,300-76-5,Toxin,4180186
,BRP,300-76-5,Toxin,4180186
,Dibrom,300-76-5,Toxin,4180186
,Dibromfos,300-76-5,Toxin,4180186
,'Dimethyl 1,2-dibromo-2,2-dichloroethyl phosphate',300-76-5,Toxin,4180186
,'dimethyl-1,2-dibromo-2,2-dichloroethyl phosphate',300-76-5,Toxin,4180186
,Flibol ex,300-76-5,Toxin,4180186
,Fosbrom,300-76-5,Toxin,4180186
,Hibrom,300-76-5,Toxin,4180186
,Naled,300-76-5,Toxin,4180186
,Nikabrom,300-76-5,Toxin,4180186
,'O,O-dimethyl O-2,2-dichloro-1,2-dibromoethyl phosphate',300-76-5,Toxin,4180186
,'O,O-Dimethyl-O-(1,2-dibromo-2,2-dichloroethyl)phosphate',300-76-5,Toxin,4180186
,'O-(1,2-Dibromo-2,2-dichloroethyl)-O,O-dimethyl phosphate',300-76-5,Toxin,4180186
,o-Dibrom 8E,300-76-5,Toxin,4180186
,Ortho Dibrom 8E,300-76-5,Toxin,4180186
,Ortho-dibrom,300-76-5,Toxin,4180186
,Orthodibromo,300-76-5,Toxin,4180186
,'Phosphoric acid, 1,2-dibromo-2,2-dichloroethyl dimethyl ester',300-76-5,Toxin,4180186
,(+-)-Cisapride,81098-60-4,Toxin,4180186
,4-amino-5-chloro-N-(1-(3-(4-Fluorophenoxy)propyl)-3-methoxypiperidin-4-yl)-2-methoxybenzamide,81098-60-4,Toxin,4180186
,4-Amino-5-chloro-N-{1-3-(4-fluoro-phenoxy)-propyl-3-methoxy-piperidin-4-yl}-2-methoxy-benzamide,81098-60-4,Toxin,4180186
,cis-4-amino-5-chloro-N-(1-(3-(P-Fluorophenoxy)propyl)-3-methoxy-4-piperidyl)-O-anisamide,81098-60-4,Toxin,4180186
,cis-4-amino-5-chloro-N-{1-3-(4-fluorophenoxy)propyl-3-methoxy-4-piperidinyl}-2-methoxybenzamide,81098-60-4,Toxin,4180186
,cis-4-amino-5-chloro-N-{1-3-(P-fluorophenoxy)propyl-3-methoxy-4-piperidinyl}-O-anisamide,81098-60-4,Toxin,4180186
,Cisaprid,81098-60-4,Toxin,4180186
,Cisaprida,81098-60-4,Toxin,4180186
,Cisapridum,81098-60-4,Toxin,4180186
,Enteropride,81098-60-4,Toxin,4180186
,Kinestase,81098-60-4,Toxin,4180186
,Prepulsid,81098-60-4,Toxin,4180186
,Pridesia,81098-60-4,Toxin,4180186
,Propulsid,81098-60-4,Toxin,4180186
,Propulsid Quicksolv,81098-60-4,Toxin,4180186
,Aastar,298-02-2,Toxin,4180186
,Agrimet,298-02-2,Toxin,4180186
,Forate,298-02-2,Toxin,4180186
,Geomet,298-02-2,Toxin,4180186
,Granutox,298-02-2,Toxin,4180186
,'O,O-diethyl ethylthiomethyl phosphorodithioate',298-02-2,Toxin,4180186
,'O,O-diethyl S-(ethylthio)methyl phosphorodithioate',298-02-2,Toxin,4180186
,'O,O-diethyl S-(ethylthiomethyl) phosphorodithioate',298-02-2,Toxin,4180186
,'O,O-diethyl s-ethylmercaptomethyl dithiophosphate',298-02-2,Toxin,4180186
,'O,O-diethyl S-ethylmercaptomethyl dithiophosphonate',298-02-2,Toxin,4180186
,'O,O-diethyl S-ethylthiomethyl dithiophosphate',298-02-2,Toxin,4180186
,'O,O-diethyl S-ethylthiomethyl dithiophosphonate',298-02-2,Toxin,4180186
,'O,O-diethyl s-ethylthiomethyl thiothionophosphate',298-02-2,Toxin,4180186
,'O,O-diethyl S-(ethylsulfanyl)methyl dithiophosphate',298-02-2,Toxin,4180186
,'O,O-diethyl S-(ethylsulfanyl)methyl phosphorodithioate',298-02-2,Toxin,4180186
,'O,O-diethyl S-(ethylthio)methyl phosphorodithioate',298-02-2,Toxin,4180186
,'O,O-diethyl-S-((ethylthio)methyl)phosphorodithioate',298-02-2,Toxin,4180186
,Phoric acid,298-02-2,Toxin,4180186
,'Phosphorodithioic acid, O,O-diethyl S-((ethylthio)methyl) ester',298-02-2,Toxin,4180186
,Rampart,298-02-2,Toxin,4180186
,Terrathion,298-02-2,Toxin,4180186
,Thimate,298-02-2,Toxin,4180186
,Thimenox,298-02-2,Toxin,4180186
,Thimet,298-02-2,Toxin,4180186
,Timet,298-02-2,Toxin,4180186
,Vegfru foratox,298-02-2,Toxin,4180186
,Vergfru foratox,298-02-2,Toxin,4180186
,Volphor,298-02-2,Toxin,4180186
,'2,2',3,4',5,6-Hexachloro-1,1'-biphenyl',68194-13-8,Toxin,4180186
,'2,2',3,4',5,6-PCB',68194-13-8,Toxin,4180186
,PCB 147,68194-13-8,Toxin,4180186
,Ag2Te,12002-99-2,Toxin,4180186
,Disilver telluride,12002-99-2,Toxin,4180186
,Silver(I) telluride,12002-99-2,Toxin,4180186
,Acephic acid,30560-19-1,Toxin,4180186
,Acetamidophos,30560-19-1,Toxin,4180186
,'Acetylphosphoramidothioic acid O,S-dimethyl ester',30560-19-1,Toxin,4180186
,N-(Methoxy(methylthio)phosphinoyl)acetamide,30560-19-1,Toxin,4180186
,'O,S-Dimethyl acetylamidothiophosphate',30560-19-1,Toxin,4180186
,'O,S-Dimethylacetylphosphoroamidothioate',30560-19-1,Toxin,4180186
,'1,2,4,6,7-PENTACHLORODIBENZOFURAN',83704-50-1,Toxin,4180186
,7-Pentachloro-dibenzofuran,83704-50-1,Toxin,4180186
,'Dibenzofuran, 1,2,4,6,7-pentachloro',83704-50-1,Toxin,4180186
,81Tl,7440-28-0,Toxin,4180186
,Talio,7440-28-0,Toxin,4180186
,Tl,7440-28-0,Toxin,4180186
,'1,3-Diformyl propane',111-30-8,Toxin,4180186
,'1,3-Diformylpropane',111-30-8,Toxin,4180186
,'1,5-Pentanedial',111-30-8,Toxin,4180186
,'1,5-Pentanedione',111-30-8,Toxin,4180186
,Aldehyd glutarowy,111-30-8,Toxin,4180186
,Aldesan,111-30-8,Toxin,4180186
,Aldesen,111-30-8,Toxin,4180186
,Alhydex,111-30-8,Toxin,4180186
,Aqucar,111-30-8,Toxin,4180186
,Bactron K31,111-30-8,Toxin,4180186
,Cidex,111-30-8,Toxin,4180186
,Cidex 7,111-30-8,Toxin,4180186
,Coldcide-25 microbiocide,111-30-8,Toxin,4180186
,Dioxopentane,111-30-8,Toxin,4180186
,Diswart,111-30-8,Toxin,4180186
,Gludesin,111-30-8,Toxin,4180186
,Glutaclean,111-30-8,Toxin,4180186
,Glutaral(usan),111-30-8,Toxin,4180186
,'Glutaral, INN, USAN',111-30-8,Toxin,4180186
,Glutaraldehyd,111-30-8,Toxin,4180186
,Glutaraldehyde,111-30-8,Toxin,4180186
,'GLUTARALDEHYDE, 25% SOLN',111-30-8,Toxin,4180186
,Glutaralum,111-30-8,Toxin,4180186
,Glutardialdehyde,111-30-8,Toxin,4180186
,Glutarex 28,111-30-8,Toxin,4180186
,Glutaric acid dialdehyde,111-30-8,Toxin,4180186
,Glutaric aldehyde,111-30-8,Toxin,4180186
,Glutaric dialdehyde,111-30-8,Toxin,4180186
,Glutarol,111-30-8,Toxin,4180186
,'Glutarol-1,5-pentanedial',111-30-8,Toxin,4180186
,Gluteraldehyde,111-30-8,Toxin,4180186
,Glutural,111-30-8,Toxin,4180186
,Hospex,111-30-8,Toxin,4180186
,Novaruca,111-30-8,Toxin,4180186
,'Pentane-1,5-dial',111-30-8,Toxin,4180186
,'Pentanedial, homopolymer',111-30-8,Toxin,4180186
,Poly(glutaraldehyde),111-30-8,Toxin,4180186
,Polyglutaraldehyde,111-30-8,Toxin,4180186
,Potentiated acid glutaraldehyde,111-30-8,Toxin,4180186
,'Protectol GDA, GT 50',111-30-8,Toxin,4180186
,PTD,111-30-8,Toxin,4180186
,Relugan GT,111-30-8,Toxin,4180186
,Relugan GT 50,111-30-8,Toxin,4180186
,Relugan GTW,111-30-8,Toxin,4180186
,Sonacide,111-30-8,Toxin,4180186
,Sporicidin,111-30-8,Toxin,4180186
,Sterihyde,111-30-8,Toxin,4180186
