county_ref_id,county_name,state,county_fips,urban_density_category,pm25_baseline_mean,ses_index,centroid_lat,centroid_lon
1017,Scott County,KY,KY-025,Rural,5.70600665226153,56.87,37.7215877513859,-84.363440831433
1018,Clark County,KY,KY-026,Rural,4.50544602711406,10.78,38.2390505008862,-88.9851554535601
1019,Carroll County,KY,KY-027,Small Town,8.62668399357795,16.66,37.0605988739973,-87.1273109397303
1020,Harrison County,KY,KY-028,Suburban,11.2710477030447,92.98,36.7180513205319,-84.8195989810738
1021,Johnson County,KY,KY-029,Rural,6.1798232905377,83.34,37.2231847376539,-85.2706599446241
1022,Knox County,KY,KY-030,Suburban,10.7364844211921,69.46,38.4782224144885,-82.6485383772644
1023,Lawrence County,KY,KY-031,Small Town,7.53876618349125,33.38,36.881617839906,-82.2553271929392
1024,Morgan County,KY,KY-032,Small Town,8.40534517761686,49.57,38.3295728811604,-84.1904585512841
1025,Orange County,KY,KY-033,Suburban,9.50139007335296,36.66,37.7503837829705,-89.4745502292775
1026,Ross County,KY,KY-034,Suburban,8.6364598124565,86.23,37.3409391694611,-83.9718664019967
1027,Shelby County,KY,KY-035,Small Town,8.08775336888444,38.39,38.5566418605378,-83.589554090419
1028,Sullivan County,KY,KY-036,Small Town,8.42122334712031,42.86,37.9566552102446,-82.5575057416162
1029,Wilson County,KY,KY-037,Small Town,8.13196604547944,65.61,38.170981252161,-89.1081930099299
1030,Benton County,KY,KY-038,Suburban,11.145571308895,57.81,38.4095553415339,-82.2399278912962
1031,Cass County,KY,KY-039,Small Town,6.45435658197262,44.25,37.4129212900091,-85.5613201512699
1032,Chester County,KY,KY-040,Suburban,8.14259567287551,73.71,36.9775900724205,-86.0979653631515
1033,Washington County,KY,KY-041,Suburban,8.39018183613608,22.87,37.6338110787276,-82.8156903876022
1034,Jefferson County,KY,KY-042,Rural,6.04937778906805,67.68,38.2815190315623,-85.5970602433528
1035,Franklin County,KY,KY-043,Small Town,7.027331285937,90.86,38.1869740953132,-84.9779744670724
1036,Lincoln County,KY,KY-044,Suburban,9.74506531429098,47.89,39.0939656121668,-86.9980705482308
1037,Madison County,KY,KY-045,Suburban,9.47434325124106,72.54,36.6450588661617,-82.1264514465334
1038,Jackson County,KY,KY-046,Rural,4.65214319793217,10.55,37.6764178845883,-82.056379193364
1039,Monroe County,KY,KY-047,Suburban,11.0454774117688,76.67,38.1922873436229,-86.2363063284276
1040,Union County,KY,KY-048,Small Town,6.59501692078704,33.86,37.1434773984975,-86.4188047940829
1041,Clay County,KY,KY-049,Small Town,8.60917541700312,93.43,37.3738923955518,-85.9455714692992
1042,Marion County,KY,KY-050,Small Town,6.91529654501268,36.39,36.6280506621901,-89.3327199253644
1043,Adams County,KY,KY-051,Small Town,7.99303958832294,68.61,37.7099284322728,-83.8735380890067
1044,Wayne County,KY,KY-052,Small Town,6.73514400761949,25.32,37.1279576278723,-86.2262632137608
1045,Greene County,KY,KY-053,Suburban,8.62318787343429,87.70,38.9755234843781,-83.3000749245443
1046,Warren County,KY,KY-054,Suburban,9.37145391478221,39.74,37.2069530158845,-88.6802592470392
1047,Fayette County,KY,KY-055,Small Town,6.61352252287366,83.69,38.9150225904711,-86.6060169011628
1048,Montgomery County,KY,KY-056,Rural,5.53449602524518,52.34,39.0855188402509,-83.3752676194388
1049,Lake County,KY,KY-057,Small Town,7.57313478835333,26.02,36.5285703596583,-83.9472577219947
1050,Grant County,KY,KY-058,Small Town,8.40646860862767,55.13,37.5967083587108,-88.6213856104174
1051,Douglas County,KY,KY-059,Small Town,7.84322033965159,68.39,38.3387206519803,-89.2125007877148
1052,Hamilton County,KY,KY-060,Small Town,6.1428241826787,80.15,38.9434988658892,-85.1764740725006
1053,Perry County,KY,KY-061,Small Town,8.03160609338822,67.42,38.0803287267563,-88.9464078689267
1054,Pike County,KY,KY-062,Small Town,7.50563851408764,12.27,37.3374316217326,-85.1503247407649
1055,Polk County,KY,KY-063,Suburban,8.80840613860476,63.38,38.8903388764518,-84.3544697030691
1056,Randolph County,KY,KY-064,Small Town,6.51980222630062,94.75,37.7020805490607,-82.5000618546858
1057,Scott County,KY,KY-065,Small Town,6.20502728173177,80.45,37.7291993651731,-86.4238444943511
1058,Clark County,KY,KY-066,Rural,5.22808904768067,92.32,38.7950329029834,-89.0553203384184
1059,Carroll County,KY,KY-067,Rural,5.17356139259129,23.62,38.9690389928607,-86.5289710871081
1060,Harrison County,KY,KY-068,Rural,6.40885904152842,79.55,38.1645392324592,-85.4774901683165
1061,Johnson County,KY,KY-069,Suburban,8.03488637944511,52.01,38.2900676160777,-88.8269112994965
1062,Knox County,KY,KY-070,Small Town,6.17750529057109,22.08,39.0398516189352,-84.9648913049171
1063,Lawrence County,KY,KY-071,Suburban,11.4158521298798,12.97,38.6726708230903,-88.0422130137194
1064,Morgan County,KY,KY-072,Small Town,7.13088902588844,67.74,37.2782778448031,-88.6636933632385
1065,Orange County,KY,KY-073,Small Town,6.12209345179509,72.16,38.7623741285691,-89.3150451871499
1066,Ross County,KY,KY-074,Small Town,7.08823708849531,36.48,36.9633885196504,-89.599852917319
1067,Shelby County,KY,KY-075,Suburban,11.4811673056699,32.18,38.515205211183,-87.4320134824182
1068,Sullivan County,KY,KY-076,Small Town,7.94635261927002,69.49,38.0969464734008,-85.5475745765876
1069,Wilson County,KY,KY-077,Suburban,9.08150054934967,80.86,39.0713712624894,-88.5129533863784
1070,Benton County,KY,KY-078,Small Town,8.79966600604671,25.61,37.6526580623602,-82.2719849115369
1071,Cass County,KY,KY-079,Rural,4.03766665181575,23.06,38.0939891993434,-89.044580656324
1072,Chester County,KY,KY-080,Rural,4.01811922932546,22.52,36.5154626923607,-83.6060381774309
1073,Washington County,KY,KY-081,Suburban,10.8457756420477,68.07,37.9818266656371,-84.8553419078008
1074,Jefferson County,KY,KY-082,Small Town,7.84364527111602,65.79,36.7310129878597,-89.0821910430226
1075,Franklin County,KY,KY-083,Suburban,8.84046098007738,90.83,37.5554689776172,-85.8849162312319
1076,Lincoln County,KY,KY-084,Small Town,7.53253621614302,70.97,37.3614343505442,-83.1487423740526
1077,Madison County,KY,KY-085,Small Town,8.51591237337827,43.84,38.3494959184181,-89.1391045278285
1078,Jackson County,KY,KY-086,Small Town,8.57190276359093,41.20,37.6227959942432,-89.3207993107379
1079,Monroe County,KY,KY-087,Small Town,6.71273414650778,36.45,38.7383293877939,-84.1999828951484
1080,Union County,KY,KY-088,Rural,4.26885121138227,28.58,38.2802004598234,-82.3484607038716
1081,Clay County,KY,KY-089,Small Town,8.90928644610464,29.53,37.7475060033681,-84.5382996917554
1082,Marion County,KY,KY-090,Small Town,7.71596021302162,33.95,37.9159909194102,-86.9163904986168
1083,Adams County,KY,KY-091,Suburban,9.1678659793814,45.94,38.7805472078848,-83.7238303880691
1084,Wayne County,KY,KY-092,Suburban,8.66511144831591,73.56,38.0409526702478,-82.5969923901371
1085,Greene County,KY,KY-093,Suburban,10.8757561625077,79.96,38.521816342446,-86.0544314946054
1086,Warren County,KY,KY-094,Suburban,9.45518596385086,46.94,37.4190677757099,-84.7437755988311
1087,Fayette County,KY,KY-095,Rural,4.91747540749746,65.18,38.1124617508247,-83.3566410818654
1088,Montgomery County,KY,KY-096,Small Town,6.75068687426126,78.42,36.5197607220123,-82.3479694547854
1089,Lake County,KY,KY-097,Small Town,7.65341620055623,60.57,37.5070057485273,-82.0338748366618
1090,Grant County,KY,KY-098,Rural,4.52197171428039,49.78,36.6586308712464,-87.9421141646224
1091,Douglas County,KY,KY-099,Small Town,7.42494198433158,90.78,36.6285330610606,-82.0533848484837
1092,Hamilton County,KY,KY-100,Small Town,6.98305307707478,71.59,38.2808663077026,-82.633770369753
1093,Perry County,KY,KY-101,Suburban,11.6347818388507,69.22,38.8851193510069,-83.162415698675
1094,Pike County,KY,KY-102,Rural,3.63566926534277,65.10,37.704428123341,-81.9035466326301
1095,Polk County,KY,KY-103,Suburban,11.327925524817,94.60,38.9668504997669,-87.0897457773746
1096,Randolph County,KY,KY-104,Small Town,6.5715046471739,70.48,38.5718978469683,-85.2043176740061
1097,Scott County,KY,KY-105,Small Town,6.07933706111352,88.63,38.6881249296017,-88.2705852832378
1098,Clark County,KY,KY-106,Suburban,9.69068804310109,15.62,38.0127799282304,-85.0577587293854
1099,Carroll County,KY,KY-107,Rural,6.06632016934875,86.77,36.6713611093988,-87.0506819896237
1100,Harrison County,KY,KY-108,Suburban,10.7422717852537,44.96,37.4722527428408,-86.6189965424547
1101,Johnson County,KY,KY-109,Small Town,6.94406774083944,30.68,37.216510511429,-82.1112412981011
1102,Knox County,KY,KY-110,Rural,3.76438014244804,66.53,36.7661717485977,-84.1893170201661
1103,Lawrence County,KY,KY-111,Small Town,8.51718624841153,72.43,37.5319171275047,-88.2661680210999
1104,Morgan County,KY,KY-112,Rural,6.07252523501364,60.98,36.5395684705517,-84.6809273207606
1105,Orange County,KY,KY-113,Suburban,10.8894720958675,18.43,38.0728842885313,-83.6970089860486
1106,Ross County,KY,KY-114,Suburban,11.386823323558,23.13,36.8967674608341,-84.5756041332783
1107,Shelby County,KY,KY-115,Suburban,10.120497532364,43.82,38.1655615024763,-87.2539366216824
1108,Sullivan County,KY,KY-116,Small Town,6.15111881609837,67.24,38.2046291198615,-89.3596982710447
1109,Wilson County,KY,KY-117,Suburban,10.3584567301985,91.83,37.7196227831954,-82.3141557188747
1110,Benton County,KY,KY-118,Small Town,6.81999715977633,80.27,38.2172079679265,-89.2373052770432
1111,Cass County,KY,KY-119,Suburban,11.5013935671555,70.26,38.2479310942696,-88.0381169358938
1112,Chester County,KY,KY-120,Small Town,7.51871766540803,46.45,36.5773441693356,-82.2134200437505
1113,Washington Parish,LA,LA-001,Suburban,10.4389276908239,33.35,32.3598644365647,-93.4867078672201
1114,Jefferson Parish,LA,LA-002,Suburban,8.72045282583766,32.50,32.3150663035382,-92.6424826737744
1115,Franklin Parish,LA,LA-003,Small Town,7.61422801722174,82.19,32.5397028781916,-93.9010399820475
1116,Lincoln Parish,LA,LA-004,Suburban,11.5239915765542,63.30,31.6297472942998,-92.3361328459691
1117,Madison Parish,LA,LA-005,Suburban,10.0065464441586,82.59,31.1978878069182,-91.6506275905466
1118,Jackson Parish,LA,LA-006,Rural,5.79219212445025,52.57,32.4406257858062,-92.6352278442932
1119,Monroe Parish,LA,LA-007,Suburban,11.8910305297148,12.39,32.2567063417825,-92.6140246778494
1120,Union Parish,LA,LA-008,Small Town,7.55258159131606,63.66,32.0660486849354,-92.1078719308581
1121,Clay Parish,LA,LA-009,Small Town,6.88201187993466,75.25,32.2690181162307,-91.3843085914475
1122,Marion Parish,LA,LA-010,Suburban,11.9991650273442,45.25,29.7897550196745,-92.2654747093622
1123,Adams Parish,LA,LA-011,Suburban,9.74413651875602,39.36,30.6303499985144,-93.4732376588066
1124,Wayne Parish,LA,LA-012,Rural,5.47161732709404,43.38,31.1949570592916,-91.716980457586
1125,Greene Parish,LA,LA-013,Small Town,8.97727416224128,58.37,32.6986033004007,-89.8736162197898
1126,Warren Parish,LA,LA-014,Small Town,7.37375026649845,18.41,31.5193694095632,-92.9380818614348
1127,Fayette Parish,LA,LA-015,Suburban,10.4967938431616,37.86,32.4607212569578,-93.1265340545412
1128,Montgomery Parish,LA,LA-016,Small Town,6.59700038117469,17.76,31.9377094662839,-90.7450125663912
1129,Lake Parish,LA,LA-017,Suburban,10.2528658493682,41.82,29.7882357393042,-89.6338307285966
1130,Grant Parish,LA,LA-018,Suburban,10.8597331540709,91.09,31.4380402234714,-92.377533223781
1131,Douglas Parish,LA,LA-019,Suburban,10.8902160672562,57.90,30.192333924712,-89.4779652605154
1132,Hamilton Parish,LA,LA-020,Small Town,6.13985400226636,55.48,32.9734300985866,-92.5212583804848
1133,Perry Parish,LA,LA-021,Small Town,8.78443595402363,79.72,32.7684448957395,-92.4984993351641
1134,Pike Parish,LA,LA-022,Suburban,9.76120344093445,18.91,30.7870661214913,-93.1956652758124
1135,Polk Parish,LA,LA-023,Small Town,8.99810563576933,15.01,31.5396007716014,-91.5048935403778
1136,Randolph Parish,LA,LA-024,Suburban,9.19967296933887,37.64,29.9060003533125,-90.2260861874415
1137,Scott Parish,LA,LA-025,Rural,3.71856200962497,67.83,29.9126213101771,-91.8557963597047
1138,Clark Parish,LA,LA-026,Rural,4.5249116821573,71.74,31.823050633918,-92.7522521051111
1139,Carroll Parish,LA,LA-027,Suburban,9.26437421900829,44.99,32.8851389933856,-93.659711276966
1140,Harrison Parish,LA,LA-028,Suburban,8.57171725317166,76.77,29.7670652773289,-92.8639537265753
1141,Johnson Parish,LA,LA-029,Small Town,8.33839207717219,78.16,29.3381381070834,-93.0922930574229
1142,Knox Parish,LA,LA-030,Rural,3.63592686920001,35.72,30.9795410478152,-89.339085618386
1143,Lawrence Parish,LA,LA-031,Suburban,8.59551676094969,77.77,32.6438982244474,-93.1259685479087
1144,Morgan Parish,LA,LA-032,Suburban,9.95450381296378,53.94,29.5370447170645,-92.025418816775
1145,Orange Parish,LA,LA-033,Suburban,11.4657970175623,49.68,31.7965087411349,-89.343929254027
1146,Ross Parish,LA,LA-034,Suburban,10.4615503832868,24.24,30.0845829864932,-91.1106823109758
1147,Shelby Parish,LA,LA-035,Small Town,6.95464465760214,92.04,29.6334925044544,-90.2198471289316
1148,Sullivan Parish,LA,LA-036,Small Town,8.90472721894733,38.43,31.732674429981,-92.6030741767574
1149,Wilson Parish,LA,LA-037,Small Town,8.92318065443157,89.65,31.0875072621344,-89.352741700285
1150,Benton Parish,LA,LA-038,Small Town,6.87310384883763,76.29,32.1675945570498,-91.3818192123711
1151,Cass Parish,LA,LA-039,Small Town,6.18344845462787,69.94,32.4233581545644,-91.7104827108837
1152,Chester Parish,LA,LA-040,Small Town,8.7417162496334,27.34,31.7744683283416,-91.4805944938329
1153,Washington Parish,LA,LA-041,Suburban,10.0539710390338,90.30,30.2324043806781,-93.101320205121
1154,Jefferson Parish,LA,LA-042,Suburban,11.8522891958429,51.96,30.6643566845875,-90.3384314219593
1155,Franklin Parish,LA,LA-043,Suburban,9.91528447855123,70.16,29.5331437028202,-92.4254721758738
1156,Lincoln Parish,LA,LA-044,Small Town,8.61165029016444,83.66,29.1806697340162,-89.787529260549
1157,Madison Parish,LA,LA-045,Small Town,6.9007284230731,58.02,31.0651058228533,-90.2187358905829
1158,Jackson Parish,LA,LA-046,Suburban,10.1026501590287,12.91,31.2776832574582,-92.7017775944779
1159,Monroe Parish,LA,LA-047,Small Town,8.07754278993225,83.83,32.9105917807204,-89.2550218836406
1160,Union Parish,LA,LA-048,Small Town,7.59998447332244,14.99,29.9828211531051,-92.2741684958887
1161,Clay Parish,LA,LA-049,Small Town,6.31553337727983,18.52,29.3385184147866,-92.2225856746017
1162,Marion Parish,LA,LA-050,Suburban,11.9807967815515,93.83,31.2925783683197,-93.4715357571428
1163,Adams Parish,LA,LA-051,Small Town,7.187183296512,22.22,30.4823481627225,-91.0059780706873
1164,Wayne Parish,LA,LA-052,Small Town,6.7833254376537,72.73,32.635786550778,-93.5029093485255
1165,Greene Parish,LA,LA-053,Small Town,7.9074696354903,56.30,30.0803626893075,-90.6994486436578
1166,Warren Parish,LA,LA-054,Small Town,8.04547041646799,35.78,30.7833586307553,-90.1080676305514
1167,Fayette Parish,LA,LA-055,Suburban,10.4369628434439,66.34,32.7725963903071,-93.080884892138
1168,Montgomery Parish,LA,LA-056,Small Town,8.55808038719288,21.02,32.7420065574278,-91.4026174165053
1169,Lake Parish,LA,LA-057,Suburban,10.8209673555197,94.06,29.791818430785,-91.0113141552968
1170,Grant Parish,LA,LA-058,Small Town,7.57871172108015,53.03,32.4998371080685,-89.2746600099606
1171,Douglas Parish,LA,LA-059,Rural,3.5793298195397,50.12,29.3485975859376,-91.8938384833007
1172,Hamilton Parish,LA,LA-060,Rural,6.26873142937021,36.50,32.8241902935434,-90.648556361132
1173,Perry Parish,LA,LA-061,Suburban,11.5341858817715,12.19,29.3054879852549,-92.8960379759051
1174,Pike Parish,LA,LA-062,Suburban,11.4260444263505,59.88,32.6341163391291,-90.3954270657647
1175,Polk Parish,LA,LA-063,Suburban,9.31227771013863,44.15,31.6093091085227,-89.3279938588569
1176,Randolph Parish,LA,LA-064,Suburban,9.86500580951908,25.63,29.3888089497697,-89.0938414598347
1177,Washington County,ME,ME-001,Suburban,8.91601334060771,25.92,46.2370196059097,-68.1077850793146
1178,Jefferson County,ME,ME-002,Rural,5.74687008486915,29.49,44.1082939838702,-69.8784969789948
1179,Franklin County,ME,ME-003,Rural,4.40810260490994,65.05,45.0933364245182,-70.9285671526484
1180,Lincoln County,ME,ME-004,Small Town,8.12542100476704,48.44,46.7806541952953,-70.7146733438888
1181,Madison County,ME,ME-005,Rural,4.72494694213181,70.09,44.5077443117698,-68.036738263936
1182,Jackson County,ME,ME-006,Rural,6.18415880780702,87.67,44.9984768502631,-68.1161604491673
1183,Monroe County,ME,ME-007,Suburban,11.5736861435913,13.40,43.6208664150757,-69.3042976156217
1184,Union County,ME,ME-008,Small Town,7.85102474791215,52.64,46.844156914257,-69.8539828247155
1185,Clay County,ME,ME-009,Suburban,10.5734585940031,30.41,43.7827920539558,-67.8338122195063
1186,Marion County,ME,ME-010,Suburban,9.44187190351323,11.38,45.0626800031832,-70.9875511430809
1187,Adams County,ME,ME-011,Suburban,11.4433290759857,33.91,47.4414817929236,-70.5100551502266
1188,Wayne County,ME,ME-012,Small Town,6.41421850736798,69.96,43.6597013843558,-70.0638384545794
1189,Greene County,ME,ME-013,Rural,6.21484520229897,89.72,47.4478404557925,-70.4399697388522
1190,Warren County,ME,ME-014,Small Town,8.90469316693324,10.40,47.3068900778483,-68.1359850081129
1191,Fayette County,ME,ME-015,Suburban,10.2861279740826,83.44,43.7095159740761,-70.0663865587097
1192,Montgomery County,ME,ME-016,Small Town,8.6739400719488,91.80,44.8104762613637,-68.7528869530699
1193,Washington County,MD,MD-001,Suburban,9.32634084318339,69.33,38.9069233939033,-78.283468724705
1194,Jefferson County,MD,MD-002,Suburban,8.25987034925082,17.35,38.3510481772769,-75.7135833444566
1195,Franklin County,MD,MD-003,Suburban,8.35504711486142,69.06,38.6641963152244,-76.2868530439585
1196,Lincoln County,MD,MD-004,Small Town,7.65768958562327,73.72,38.9960519559289,-75.5464927385129
1197,Madison County,MD,MD-005,Small Town,8.15333698651494,77.88,39.3159242369291,-77.4176720443328
1198,Jackson County,MD,MD-006,Small Town,7.18673732230573,88.67,38.2564519946983,-77.8828334576574
1199,Monroe County,MD,MD-007,Suburban,9.6762587492026,82.87,39.364491091931,-77.3511756839084
1200,Union County,MD,MD-008,Small Town,7.09002808727533,46.18,37.9820913803176,-78.7329434000428
1201,Clay County,MD,MD-009,Suburban,10.4917967985813,39.95,39.4578031682028,-75.3100485848415
1202,Marion County,MD,MD-010,Suburban,8.86011722019287,80.41,38.7893997956894,-78.1183945102149
