county_ref_id,county_name,state,urban_density_category,pm25_baseline_mean,ses_index,centroid_lat,centroid_lon,patient_count
2349,Shelby County,SC,Small Town,6.38,29.8,34.326,-81.583,4
657,Polk County,IL,Small Town,8.79,52.7,37.844,-87.647,4
1736,Lincoln County,NE,Rural,5.29,31.7,42.728,-100.552,4
1291,Perry County,MI,Small Town,6.95,84.6,42.929,-86.452,4
577,Carroll County,ID,Suburban,10.82,73.1,47.068,-114.286,4
1963,Shelby County,NC,Small Town,6.13,37.1,34.957,-81.119,4
2434,Union County,TN,Small Town,8.32,41.6,35.093,-83.841,4
2227,Perry County,OR,Rural,4.71,20.8,44.900,-117.296,4
945,Grant County,KS,Suburban,9.69,25.1,38.291,-101.424,4
2889,Lawrence County,VA,Small Town,8.30,48.2,38.130,-76.677,4
1432,Morgan County,MS,Small Town,7.37,66.7,32.940,-88.538,4
1547,Scott County,MO,Small Town,7.00,57.8,40.091,-94.610,4
2321,Monroe County,SC,Small Town,8.18,30.8,33.329,-80.117,4
2500,Ross County,TN,Suburban,9.51,71.8,35.266,-89.436,4
493,Carroll County,GA,Suburban,9.19,43.3,33.496,-83.073,4
2518,Wayne County,TN,Suburban,9.32,81.4,36.023,-89.241,4
328,Clay County,FL,Small Town,8.84,66.6,29.207,-80.685,4
1260,Knox County,MI,Rural,4.00,93.5,45.235,-83.050,4
3080,Washington County,WY,Rural,3.53,44.6,44.167,-105.820,4
1632,Sullivan County,MT,Small Town,8.21,86.0,46.353,-104.909,4
621,Carroll County,IL,Suburban,8.61,94.8,40.369,-88.114,4
1449,Clay County,MS,Small Town,7.76,41.3,31.050,-88.844,4
2410,Marion County,SD,Rural,5.41,94.1,42.555,-100.181,4
2012,Randolph County,ND,Small Town,6.17,39.6,46.285,-102.102,4
2285,Franklin County,PA,Suburban,8.58,23.3,41.406,-77.306,4
112,Washington County,AR,Suburban,8.37,61.9,34.034,-91.501,4
590,Chester County,ID,Suburban,10.00,35.9,45.747,-115.326,4
1372,Douglas County,MN,Small Town,8.52,49.9,46.102,-91.574,4
3102,Polk County,WY,Suburban,11.29,13.4,44.124,-104.532,4
1976,Union County,NC,Suburban,8.33,72.3,35.325,-82.299,4
1766,Lincoln County,NH,Suburban,11.39,40.1,43.781,-71.372,4
96,Johnson Borough,AK,Small Town,7.60,33.1,56.799,-145.785,4
2002,Warren County,ND,Suburban,10.34,18.2,47.555,-98.500,4
2530,Clay County,TX,Suburban,8.24,28.0,26.974,-104.037,4
1614,Grant County,MT,Small Town,7.88,94.6,47.575,-112.094,4
1605,Clay County,MT,Suburban,11.44,92.2,45.546,-115.631,4
1999,Adams County,ND,Rural,6.39,79.4,47.458,-102.149,4
2068,Carroll County,OH,Small Town,6.82,53.5,38.957,-83.001,4
2632,Lawrence County,TX,Suburban,9.00,27.4,35.667,-96.985,4
305,Perry County,CO,Small Town,8.75,27.0,37.139,-102.606,4
770,Ross County,IN,Suburban,11.77,22.6,41.181,-84.822,4
2677,Sullivan County,TX,Small Town,8.85,62.8,27.668,-98.409,4
1733,Washington County,NE,Rural,5.98,45.0,41.540,-98.052,4
2778,Franklin County,UT,Small Town,8.40,93.5,39.740,-113.728,4
700,Lincoln County,IN,Rural,4.26,66.5,39.581,-86.918,4
178,Carroll County,AR,Rural,6.25,24.0,36.154,-90.006,4
1433,Orange County,MS,Small Town,6.19,44.2,33.851,-90.383,4
1523,Washington County,MO,Suburban,8.90,46.5,36.575,-93.805,4
1176,Randolph Parish,LA,Small Town,8.94,63.1,32.833,-90.370,4
2610,Clay County,TX,Small Town,8.57,34.3,36.469,-105.738,4
2801,Clark County,UT,Rural,3.99,52.0,37.703,-110.807,4
1693,Washington County,NE,Small Town,8.31,41.7,42.287,-100.988,4
1812,Douglas County,NM,Rural,5.04,90.4,34.117,-105.827,4
3039,Morgan County,WI,Suburban,8.42,90.8,44.944,-89.679,4
2791,Montgomery County,UT,Suburban,9.21,72.0,41.552,-113.599,4
2857,Cass County,VA,Suburban,10.32,65.0,37.510,-78.712,4
2199,Knox County,OK,Small Town,6.38,73.0,35.343,-98.704,4
1078,Jackson County,KY,Suburban,11.80,61.8,37.023,-85.227,4
2968,Montgomery County,WV,Rural,5.41,30.5,38.473,-79.035,4
509,Franklin County,GA,Rural,4.78,13.3,31.139,-85.122,4
1555,Orange County,MO,Rural,6.32,59.9,36.124,-92.392,4
711,Fayette County,IN,Small Town,8.30,28.8,40.432,-86.916,4
1267,Wilson County,MI,Small Town,7.00,90.3,44.246,-85.279,4
2528,Monroe County,TX,Small Town,7.80,90.8,35.764,-103.347,4
1420,Hamilton County,MS,Rural,6.09,82.7,33.034,-90.480,4
1058,Clark County,KY,Rural,4.85,35.8,38.087,-83.116,4
1703,Adams County,NE,Small Town,8.23,27.1,41.774,-101.469,4
2168,Cass County,OK,Rural,5.98,53.6,34.011,-96.868,4
786,Marion County,IN,Small Town,6.29,78.4,40.968,-85.752,4
1519,Wilson County,MO,Suburban,10.92,90.1,39.877,-89.253,4
1672,Hamilton County,NE,Rural,5.39,87.1,41.774,-97.144,4
3061,Warren County,WI,Small Town,6.43,68.9,43.660,-91.210,4
2929,Montgomery County,WA,Suburban,11.42,73.4,47.777,-121.594,4
1861,Shelby County,NY,Suburban,8.90,66.7,40.986,-74.313,4
1739,Monroe County,NE,Rural,5.55,66.0,42.775,-100.532,4
877,Clay County,IA,Suburban,9.57,57.7,41.591,-93.446,4
99,Franklin County,AZ,Small Town,8.42,91.2,32.079,-110.816,4
2374,Warren County,SD,Rural,5.85,52.7,44.373,-104.062,4
589,Cass County,ID,Small Town,6.09,20.3,48.094,-114.884,4
913,Clark County,KS,Small Town,6.91,36.2,37.430,-98.090,4
268,Randolph County,CO,Small Town,8.43,14.4,39.072,-105.697,4
3036,Johnson County,WI,Small Town,8.73,85.5,46.194,-86.852,4
1898,Marion County,NC,Suburban,8.45,83.1,33.813,-78.159,4
3099,Hamilton County,WY,Small Town,8.80,68.1,41.062,-107.082,4
506,Chester County,GA,Small Town,6.30,29.2,34.194,-83.270,4
315,Monroe County,CT,Suburban,11.04,11.6,41.859,-73.266,4
672,Benton County,IL,Suburban,10.80,10.6,37.801,-87.175,4
807,Douglas County,IA,Small Town,8.74,66.7,40.633,-90.615,4
36,Sullivan County,AL,Small Town,7.04,64.8,33.597,-86.604,4
2643,Jefferson County,TX,Suburban,8.56,27.3,26.788,-100.817,4
2541,Hamilton County,TX,Suburban,11.23,93.6,34.501,-99.943,4
805,Lake County,IA,Rural,5.68,81.7,41.935,-95.487,4
2958,Jackson County,WV,Rural,5.78,57.6,39.975,-81.082,4
2182,Greene County,OK,Small Town,8.73,44.1,36.639,-102.611,4
2792,Lake County,UT,Small Town,6.71,25.8,40.238,-110.897,4
1029,Wilson County,KY,Suburban,8.12,26.7,38.374,-87.331,4
1805,Wayne County,NM,Small Town,6.49,83.5,33.044,-106.636,4
1563,Washington County,MO,Small Town,8.63,29.6,37.222,-89.296,4
1776,Lincoln County,NJ,Small Town,7.36,71.5,38.935,-74.523,4
1760,Fayette County,NV,Suburban,9.31,42.3,35.962,-114.786,4
1175,Polk Parish,LA,Suburban,8.16,24.2,32.548,-92.083,4
1441,Washington County,MS,Suburban,8.64,59.6,31.773,-89.269,4
1006,Warren County,KY,Suburban,9.17,80.4,37.254,-84.595,4
2545,Randolph County,TX,Small Town,7.12,36.3,35.371,-98.989,4
2736,Fayette County,TX,Small Town,6.85,82.1,33.614,-100.402,4
472,Jackson County,GA,Small Town,8.30,63.9,32.625,-83.222,4
2798,Polk County,UT,Small Town,8.73,40.8,41.902,-113.113,4
164,Greene County,AR,Suburban,11.76,35.0,36.131,-89.960,4
2157,Harrison County,OK,Small Town,7.30,11.8,35.362,-94.804,4
53,Greene County,AL,Small Town,7.70,22.7,33.826,-85.464,4
1008,Montgomery County,KY,Suburban,10.38,32.2,37.942,-88.119,4
942,Fayette County,KS,Small Town,7.20,50.2,37.939,-99.374,4
433,Monroe County,GA,Small Town,8.90,12.7,34.175,-82.933,4
2282,Chester County,PA,Small Town,6.20,42.1,41.082,-76.742,4
445,Douglas County,GA,Suburban,10.64,15.9,31.506,-82.187,4
750,Warren County,IN,Small Town,6.49,36.6,37.837,-85.270,4
1011,Douglas County,KY,Rural,5.56,20.1,38.325,-85.381,4
3001,Clay County,WV,Suburban,11.83,38.3,39.508,-80.190,4
837,Clay County,IA,Small Town,7.59,21.0,41.595,-90.759,4
450,Randolph County,GA,Rural,4.52,69.3,30.575,-84.977,4
604,Marion County,IL,Small Town,7.48,22.0,39.363,-89.805,3
2376,Montgomery County,SD,Small Town,6.50,85.1,45.734,-96.680,3
2908,Marion County,VA,Suburban,10.78,76.9,37.301,-76.076,3
2228,Pike County,OR,Small Town,7.77,74.3,42.098,-123.433,3
2197,Harrison County,OK,Small Town,7.29,43.5,34.629,-100.611,3
1952,Randolph County,NC,Suburban,8.40,17.9,36.073,-78.445,3
911,Randolph County,KS,Suburban,9.54,81.7,39.988,-99.250,3
2137,Union County,OK,Small Town,7.48,13.7,34.266,-94.767,3
2126,Madison County,OH,Suburban,8.61,40.1,40.466,-80.803,3
3068,Perry County,WI,Small Town,7.42,55.8,42.855,-92.402,3
169,Grant County,AR,Small Town,8.54,59.1,33.128,-91.793,3
1416,Montgomery County,MS,Rural,4.34,27.5,30.982,-88.912,3
64,Randolph County,AL,Small Town,7.89,79.9,32.975,-88.155,3
2379,Douglas County,SD,Small Town,7.58,14.3,43.968,-97.756,3
1315,Jefferson County,MN,Small Town,8.56,12.2,47.392,-89.562,3
1108,Sullivan County,KY,Small Town,8.07,21.3,36.605,-82.792,3
1333,Hamilton County,MN,Rural,5.19,62.1,47.458,-97.083,3
1436,Sullivan County,MS,Small Town,7.71,39.0,34.291,-89.019,3
3069,Pike County,WI,Suburban,10.33,47.2,45.273,-89.105,3
1570,Union County,MO,Rural,4.99,29.2,36.867,-93.816,3
972,Madison County,KS,Small Town,7.28,51.3,38.771,-101.715,3
2761,Chester County,TX,Small Town,7.60,58.7,35.962,-93.520,3
2546,Scott County,TX,Small Town,6.83,38.1,34.818,-104.501,3
2398,Benton County,SD,Small Town,6.55,89.1,45.427,-101.150,3
514,Union County,GA,Suburban,9.18,94.7,32.451,-83.087,3
641,Monroe County,IL,Small Town,7.48,40.2,38.995,-90.551,3
134,Polk County,AR,Rural,5.65,48.9,35.478,-90.903,3
2158,Johnson County,OK,Small Town,8.03,11.9,36.797,-99.338,3
241,Fayette County,CA,Small Town,7.97,83.2,38.363,-114.660,3
2609,Union County,TX,Suburban,9.91,12.5,33.047,-96.085,3
1758,Greene County,NV,Suburban,11.40,57.2,36.213,-119.601,3
1890,Jefferson County,NC,Small Town,7.41,16.6,35.359,-78.773,3
2131,Jefferson County,OK,Suburban,10.20,50.3,35.914,-102.310,3
1780,Union County,NJ,Small Town,8.57,94.4,39.452,-75.106,3
2333,Douglas County,SC,Rural,5.16,87.9,34.056,-78.620,3
275,Lawrence County,CO,Suburban,10.22,15.4,37.196,-104.961,3
919,Morgan County,KS,Rural,5.62,65.2,39.560,-99.416,3
2433,Monroe County,TN,Small Town,8.73,21.0,35.147,-84.235,3
340,Perry County,FL,Suburban,8.98,15.0,26.110,-86.444,3
2716,Shelby County,TX,Small Town,7.30,67.4,34.937,-102.958,3
2826,Union County,VA,Suburban,10.96,65.2,37.880,-83.634,3
2641,Chester County,TX,Rural,5.88,41.6,28.211,-103.567,3
1647,Adams County,MT,Rural,5.39,20.8,45.393,-105.576,3
80,Greene Borough,AK,Small Town,6.12,13.7,69.430,-153.988,3
1810,Lake County,NM,Suburban,10.87,26.9,35.077,-103.450,3
2869,Adams County,VA,Suburban,10.44,67.0,37.021,-79.163,3
434,Union County,GA,Suburban,10.18,23.4,32.815,-85.265,3
2817,Greene County,VT,Suburban,10.70,63.6,43.295,-72.373,3
851,Polk County,IA,Rural,3.79,25.3,42.431,-92.474,3
54,Warren County,AL,Small Town,6.22,19.4,34.174,-87.486,3
1831,Madison County,NY,Suburban,10.59,16.6,42.112,-76.687,3
848,Hamilton County,IA,Small Town,6.48,53.9,41.601,-96.183,3
2833,Fayette County,VA,Small Town,8.03,84.6,39.193,-82.987,3
294,Marion County,CO,Small Town,7.20,65.3,37.806,-107.614,3
2560,Cass County,TX,Small Town,8.95,33.0,29.022,-104.739,3
2913,Fayette County,VA,Small Town,8.22,59.8,38.572,-81.914,3
990,Polk County,KS,Rural,4.60,64.9,39.842,-96.706,3
1978,Marion County,NC,Suburban,11.06,30.9,35.330,-76.389,3
963,Sullivan County,KS,Small Town,8.56,58.6,38.605,-97.664,3
2457,Lawrence County,TN,Small Town,8.21,24.0,35.761,-81.770,3
1879,Greene County,NY,Small Town,7.26,13.8,41.128,-72.109,3
1611,Fayette County,MT,Small Town,7.90,22.5,44.643,-106.351,3
427,Washington County,GA,Suburban,9.57,76.1,30.696,-83.981,3
1685,Orange County,NE,Rural,6.30,45.8,40.378,-100.612,3
108,Wayne County,AZ,Small Town,7.81,58.3,32.042,-109.906,3
1741,Clay County,NE,Small Town,6.22,48.6,42.138,-102.765,3
1518,Sullivan County,MO,Small Town,6.48,23.5,36.535,-92.934,3
2969,Lake County,WV,Small Town,7.82,33.5,40.120,-81.928,3
729,Orange County,IN,Small Town,6.54,76.8,38.395,-85.579,3
1399,Jackson County,MN,Suburban,9.16,38.7,43.862,-95.956,3
2174,Madison County,OK,Small Town,6.03,76.3,34.076,-102.895,3
2413,Greene County,SD,Suburban,10.56,58.7,42.922,-98.638,3
1012,Hamilton County,KY,Suburban,9.83,58.8,37.420,-87.539,3
761,Scott County,IN,Rural,3.97,54.6,39.115,-87.233,3
129,Grant County,AR,Small Town,6.07,10.3,35.186,-94.153,3
114,Franklin County,AR,Rural,4.84,86.7,33.509,-90.752,3
3038,Lawrence County,WI,Rural,4.52,69.6,45.185,-92.033,3
1800,Monroe County,NM,Suburban,9.04,84.7,36.272,-109.049,3
271,Carroll County,CO,Suburban,9.89,48.2,38.383,-105.057,3
181,Knox County,AR,Suburban,9.01,27.2,36.403,-91.956,3
2776,Washington County,UT,Suburban,9.39,72.5,40.151,-113.622,3
2895,Wilson County,VA,Small Town,6.24,92.8,36.950,-78.812,3
456,Knox County,GA,Suburban,8.05,84.9,33.552,-82.945,3
2744,Polk County,TX,Small Town,8.20,32.1,31.424,-103.385,3
1524,Jefferson County,MO,Small Town,7.48,60.5,38.328,-91.233,3
642,Union County,IL,Small Town,8.57,35.8,39.619,-90.662,3
1714,Pike County,NE,Rural,4.37,57.6,42.030,-98.627,3
179,Harrison County,AR,Small Town,7.55,25.8,35.741,-90.955,3
1132,Hamilton Parish,LA,Suburban,8.32,78.3,29.417,-93.671,3
2336,Pike County,SC,Suburban,8.72,70.7,32.632,-82.887,3
1004,Wayne County,KY,Suburban,11.07,33.0,38.634,-82.966,3
888,Washington County,KS,Rural,4.94,88.5,38.753,-94.951,3
2460,Ross County,TN,Rural,5.37,65.8,35.004,-82.297,3
717,Perry County,IN,Small Town,7.62,12.6,41.178,-87.226,3
2742,Perry County,TX,Suburban,10.19,35.3,29.172,-94.378,3
346,Carroll County,FL,Small Town,6.60,51.1,25.186,-84.388,3
969,Jefferson County,KS,Suburban,9.07,84.0,37.775,-100.352,3
2456,Knox County,TN,Suburban,8.57,34.9,36.507,-84.818,3
3065,Grant County,WI,Rural,6.02,65.1,42.972,-89.882,3
1492,Marion County,MO,Suburban,9.15,28.1,36.697,-93.728,3
3095,Montgomery County,WY,Small Town,7.79,16.0,44.971,-108.245,3
209,Polk County,CA,Suburban,11.35,87.5,38.228,-122.018,3
2334,Hamilton County,SC,Rural,3.77,73.3,32.410,-79.522,3
254,Marion County,CO,Suburban,8.06,21.9,40.180,-104.735,3
1031,Cass County,KY,Suburban,9.16,44.7,38.484,-83.727,3
147,Sullivan County,AR,Small Town,8.66,62.4,35.934,-92.975,3
2036,Union County,ND,Small Town,8.06,14.6,48.162,-97.979,3
2987,Shelby County,WV,Small Town,7.02,47.8,37.811,-79.292,3
2043,Jefferson County,OH,Small Town,7.28,33.9,39.269,-82.891,3
2172,Franklin County,OK,Rural,4.69,58.2,33.882,-102.509,3
2113,Morgan County,OH,Suburban,9.96,52.6,40.965,-83.217,3
358,Cass County,FL,Small Town,8.93,63.7,25.415,-84.225,3
978,Adams County,KS,Rural,6.40,31.1,37.061,-96.309,3
213,Carroll County,CA,Suburban,11.31,57.3,36.456,-121.655,3
72,Madison Borough,AK,Small Town,8.09,35.9,59.829,-144.056,3
1259,Johnson County,MI,Small Town,6.03,21.1,43.455,-83.024,3
2084,Franklin County,OH,Small Town,8.47,36.0,40.434,-83.576,3
793,Madison County,IA,Rural,3.81,29.4,43.208,-95.285,3
1619,Polk County,MT,Suburban,9.10,76.6,45.703,-105.484,3
2110,Johnson County,OH,Small Town,6.13,30.8,40.464,-82.566,3
389,Franklin County,GA,Suburban,8.78,25.3,34.082,-81.923,3
798,Marion County,IA,Small Town,6.48,55.2,43.348,-91.084,3
1621,Scott County,MT,Rural,4.52,78.6,46.549,-107.188,3
927,Chester County,KS,Small Town,6.14,61.8,37.589,-99.231,3
874,Jackson County,IA,Small Town,6.84,91.6,43.047,-91.239,3
353,Ross County,FL,Suburban,9.36,19.7,25.234,-86.719,3
1071,Cass County,KY,Suburban,10.63,14.5,38.222,-82.821,3
1830,Lincoln County,NY,Suburban,11.22,76.7,42.549,-73.919,3
2395,Shelby County,SD,Small Town,8.35,14.6,42.680,-99.539,3
454,Harrison County,GA,Small Town,8.94,69.8,31.368,-85.141,3
2083,Jefferson County,OH,Suburban,10.43,44.1,40.425,-84.709,3
1216,Randolph County,MD,Small Town,7.01,74.1,37.931,-78.256,3
1255,Scott County,MI,Rural,5.31,93.1,44.199,-84.970,3
1622,Clark County,MT,Suburban,9.57,89.8,48.720,-113.117,3
625,Lawrence County,IL,Small Town,7.80,65.5,37.894,-90.702,3
3090,Adams County,WY,Suburban,10.35,79.8,41.286,-110.494,3
202,Montgomery County,CA,Small Town,6.88,70.9,39.947,-114.415,3
1931,Franklin County,NC,Small Town,6.44,52.8,36.375,-77.542,3
2878,Hamilton County,VA,Suburban,10.09,24.8,36.890,-78.525,3
1198,Jackson County,MD,Suburban,10.19,49.8,38.254,-75.496,3
940,Greene County,KS,Suburban,10.75,43.9,39.062,-99.781,3
511,Madison County,GA,Suburban,8.30,18.1,30.633,-83.601,3
3098,Douglas County,WY,Small Town,8.46,25.5,42.172,-110.309,3
2607,Jackson County,TX,Small Town,6.33,89.8,27.509,-95.291,3
3066,Douglas County,WI,Suburban,9.24,23.4,45.011,-87.902,3
1094,Pike County,KY,Rural,4.00,86.3,37.839,-86.323,3
2567,Jackson County,TX,Suburban,11.84,69.0,26.521,-95.012,3
312,Lincoln County,CT,Suburban,11.40,29.1,41.479,-71.833,3
2805,Washington County,VT,Rural,5.45,76.6,43.306,-72.403,3
437,Adams County,GA,Small Town,8.03,10.4,31.628,-83.217,3
1667,Fayette County,NE,Small Town,6.94,77.4,41.696,-100.240,3
819,Lawrence County,IA,Small Town,8.24,19.8,42.575,-95.562,3
481,Fayette County,GA,Small Town,8.40,44.0,32.870,-84.102,3
2588,Carroll County,TX,Small Town,6.78,66.2,27.465,-96.672,3
2830,Wayne County,VA,Small Town,6.62,42.5,37.006,-77.417,3
1828,Jefferson County,NY,Suburban,8.35,70.5,42.565,-76.702,3
1440,Chester County,MS,Rural,5.18,85.6,34.827,-90.098,3
2161,Morgan County,OK,Suburban,9.91,90.3,36.573,-102.924,3
2191,Pike County,OK,Rural,4.20,39.5,36.398,-97.942,3
2181,Wayne County,OK,Suburban,11.56,82.1,36.072,-100.838,3
10,Marion County,AL,Small Town,8.14,49.7,34.124,-85.345,3
960,Orange County,KS,Rural,4.01,34.4,38.156,-96.963,3
2854,Sullivan County,VA,Rural,4.96,51.4,36.624,-79.198,3
1926,Benton County,NC,Suburban,8.73,34.2,36.336,-82.752,3
2192,Polk County,OK,Small Town,6.42,76.7,33.906,-102.771,3
2670,Johnson County,TX,Suburban,8.81,63.7,31.057,-100.396,3
683,Clay County,IL,Suburban,11.83,12.1,38.765,-89.159,3
579,Johnson County,ID,Small Town,8.07,25.1,46.770,-113.975,3
2310,Washington County,RI,Suburban,9.35,41.2,41.365,-71.858,3
235,Clay County,CA,Small Town,8.49,68.4,41.995,-118.536,3
1666,Warren County,NE,Small Town,7.37,59.8,42.405,-98.209,3
350,Lawrence County,FL,Suburban,9.13,14.0,28.634,-81.044,3
921,Ross County,KS,Suburban,8.59,88.7,37.654,-98.931,3
2245,Franklin County,PA,Small Town,7.16,57.0,41.074,-77.872,3
1131,Douglas Parish,LA,Suburban,9.09,34.7,29.128,-89.013,3
1053,Perry County,KY,Small Town,8.55,36.9,38.464,-86.078,3
1572,Marion County,MO,Small Town,8.67,20.7,39.927,-91.583,3
1380,Carroll County,MN,Small Town,8.54,81.0,44.688,-90.819,3
2425,Scott County,SD,Small Town,6.61,13.5,42.889,-101.039,3
2719,Benton County,TX,Small Town,6.65,80.2,35.182,-103.408,3
287,Franklin County,CO,Suburban,8.20,40.8,40.161,-105.315,3
2678,Wilson County,TX,Suburban,9.59,90.6,31.588,-96.373,3
2656,Fayette County,TX,Small Town,7.63,54.4,27.487,-94.175,3
1617,Perry County,MT,Small Town,6.17,80.8,48.413,-112.572,3
1503,Perry County,MO,Small Town,7.19,50.6,37.019,-92.468,3
2170,Washington County,OK,Rural,4.95,67.7,35.579,-97.789,3
2938,Scott County,WA,Small Town,7.64,46.3,46.278,-121.230,3
377,Grant County,FL,Small Town,8.90,93.5,30.394,-82.082,3
3034,Carroll County,WI,Suburban,8.97,92.0,47.019,-92.747,3
1120,Union Parish,LA,Suburban,8.59,61.3,30.866,-89.878,3
861,Orange County,IA,Small Town,8.15,81.0,43.188,-90.187,3
716,Hamilton County,IN,Suburban,11.08,54.4,41.598,-87.036,3
1794,Washington County,NM,Small Town,6.79,56.8,36.669,-106.807,3
3091,Wayne County,WY,Rural,4.88,47.4,43.898,-105.916,3
1300,Knox County,MI,Suburban,9.30,50.5,44.087,-89.734,3
696,Pike County,IL,Small Town,7.06,81.8,39.352,-88.362,3
530,Randolph County,GA,Suburban,8.91,38.9,32.458,-82.884,3
3076,Johnson County,WI,Suburban,9.51,55.2,45.685,-90.957,3
2590,Johnson County,TX,Small Town,8.49,18.7,29.119,-99.770,3
2946,Orange County,WA,Small Town,8.31,30.0,48.228,-123.285,3
2202,Orange County,OK,Rural,6.14,10.5,36.947,-97.609,3
1966,Benton County,NC,Suburban,8.93,54.0,33.965,-77.464,3
1748,Franklin County,NV,Suburban,9.95,56.7,38.128,-115.200,3
1767,Madison County,NH,Suburban,10.53,64.9,45.259,-71.910,3
469,Franklin County,GA,Suburban,12.00,39.6,33.213,-83.202,3
2090,Clay County,OH,Small Town,7.61,45.2,39.285,-81.164,3
3073,Clark County,WI,Suburban,8.58,39.2,45.877,-90.726,3
855,Carroll County,IA,Suburban,9.50,48.7,40.649,-95.639,3
2691,Marion County,TX,Small Town,6.62,42.3,26.896,-99.005,3
11,Adams County,AL,Suburban,8.67,26.2,33.892,-88.470,3
2880,Pike County,VA,Suburban,11.75,65.0,38.772,-81.061,3
2123,Jefferson County,OH,Suburban,10.15,51.7,39.992,-80.623,3
2279,Wilson County,PA,Small Town,6.90,43.8,41.311,-77.213,3
1213,Perry County,MD,Small Town,6.54,55.9,39.321,-78.455,3
1795,Jefferson County,NM,Suburban,9.38,88.5,35.464,-108.150,3
734,Benton County,IN,Suburban,9.72,62.1,40.619,-84.839,3
2295,Greene County,PA,Small Town,6.97,20.7,41.660,-77.932,3
3082,Franklin County,WY,Rural,6.40,59.2,43.430,-104.514,3
2292,Marion County,PA,Suburban,11.79,73.0,41.841,-76.095,3
2704,Polk County,TX,Small Town,8.52,29.7,32.974,-97.466,3
3103,District of Columbia,DC,Suburban,10.85,57.3,38.954,-76.973,3
2373,Greene County,SD,Rural,4.82,72.8,45.785,-97.141,3
2508,Jefferson County,TN,Small Town,8.05,46.6,36.048,-84.269,3
1368,Fayette County,MN,Small Town,7.52,29.1,48.140,-94.353,3
941,Warren County,KS,Rural,5.93,41.3,38.082,-95.470,3
671,Wilson County,IL,Rural,6.33,59.8,39.930,-89.154,3
2050,Clay County,OH,Small Town,7.35,70.8,40.276,-83.170,3
1789,Lake County,NJ,Suburban,9.48,86.8,40.227,-74.003,3
25,Scott County,AL,Small Town,7.30,76.0,32.340,-87.089,3
664,Knox County,IL,Suburban,11.29,12.6,37.266,-91.005,3
396,Marion County,GA,Small Town,7.25,38.7,32.955,-85.166,3
738,Jefferson County,IN,Suburban,10.79,73.2,40.215,-87.279,3
138,Carroll County,AR,Suburban,11.66,26.5,33.122,-93.283,3
2187,Grant County,OK,Small Town,8.40,84.6,35.684,-100.473,3
1039,Monroe County,KY,Rural,4.48,73.9,38.991,-85.127,3
2380,Hamilton County,SD,Small Town,7.26,54.8,45.637,-98.247,3
1689,Wilson County,NE,Small Town,6.80,66.7,42.034,-99.942,3
27,Carroll County,AL,Rural,4.24,83.3,33.957,-88.322,3
873,Madison County,IA,Rural,5.83,60.5,41.381,-92.426,3
224,Benton County,CA,Small Town,7.91,15.5,33.450,-124.305,3
75,Union Borough,AK,Rural,5.77,71.9,58.944,-164.810,3
1747,Jefferson County,NV,Small Town,8.78,63.4,35.824,-119.977,3
2850,Morgan County,VA,Suburban,10.25,55.1,38.264,-75.539,3
1495,Greene County,MO,Suburban,8.88,55.8,39.740,-94.759,3
740,Lincoln County,IN,Suburban,8.82,63.7,39.934,-87.950,3
386,Carroll County,FL,Suburban,9.62,39.5,24.714,-84.851,3
1643,Monroe County,MT,Small Town,7.57,18.1,45.945,-111.578,3
1483,Washington County,MO,Small Town,7.30,83.7,39.280,-92.591,3
2981,Johnson County,WV,Rural,6.21,29.4,39.158,-81.293,3
